length_url,length_hostname,ip,nb_slash,nb_www,ratio_digits_url,nb_hyperlinks,phish_hints,longest_word_path,shortest_word_path,avg_word_path,length_words_raw,longest_words_raw,ratio_extHyperlinks,ratio_extRedirection,ratio_intHyperlinks,status
27,20,0,2,0,0.0,12,0,0,0,0.0,2,9,0.166666667,0.5,0.833333333,0
43,21,0,4,1,0.0,187,0,9,4,6.5,4,13,0.22459893,0.0,0.77540107,0
117,27,0,10,0,0.0,87,0,11,2,5.833333333,13,21,0.965517241,0.119047619,0.034482759,1
28,19,0,3,0,0.0,31,0,0,0,0.0,1,16,0.258064516,0.625,0.7419354840000001,0
45,14,0,4,0,0.0,0,0,10,3,7.0,5,10,0.0,0.0,0.0,0
76,27,1,5,0,0.276315789,10,0,8,4,5.0,10,12,0.7,0.571428571,0.3,1
49,30,1,4,0,0.142857143,8,1,5,4,4.5,5,10,0.5,0.0,0.5,1
33,24,0,3,1,0.0,159,0,0,0,0.0,2,13,0.119496855,0.052631579,0.880503145,0
23,13,0,3,1,0.0,116,0,2,2,2.0,3,5,0.034482759,0.0,0.965517241,0
86,48,0,6,0,0.104651163,32,1,8,1,5.0,7,30,0.25,0.125,0.75,1
20,13,0,2,0,0.0,768,0,0,0,0.0,1,10,0.037760417,0.068965517,0.962239583,0
37,30,0,2,0,0.0,145,0,0,0,0.0,2,17,0.8758620690000001,0.433070866,0.1241379309999999,0
33,16,0,4,0,0.03030303,1768,0,4,3,3.5,4,9,0.039027149,0.347826087,0.960972851,0
263,25,1,5,0,0.125475285,1,2,200,2,31.85714286,9,200,1.0,0.0,0.0,1
29,20,0,3,1,0.0,23,0,0,0,0.0,2,12,0.869565217,0.05,0.130434783,0
82,22,0,5,1,0.036585366,144,0,8,4,5.625,10,14,0.0625,0.222222222,0.9375,0
57,20,0,5,0,0.01754386,64,1,10,3,6.25,5,14,0.0625,0.25,0.9375,1
27,18,0,3,1,0.037037037,47,0,0,0,0.0,2,10,0.595744681,0.25,0.404255319,0
24,15,0,3,1,0.0,51,0,0,0,0.0,2,8,0.019607843,1.0,0.980392157,0
127,50,1,4,0,0.181102362,51,0,17,2,7.375,13,17,0.0,0.0,1.0,1
75,24,0,5,1,0.0,65,0,9,4,6.166666667,10,9,0.384615385,0.12,0.615384615,0
23,14,0,3,1,0.0,62,0,0,0,0.0,2,7,0.080645161,0.2,0.919354839,0
28,19,0,3,1,0.0,108,0,0,0,0.0,2,11,0.166666667,0.055555556,0.833333333,0
49,23,0,5,1,0.0,0,0,11,4,7.5,4,15,0.0,0.0,0.0,1
31,22,0,3,1,0.0,39,0,0,0,0.0,2,14,0.615384615,0.0,0.384615385,0
65,22,0,5,0,0.0,0,0,6,2,4.1428571430000005,9,9,0.0,0.0,0.0,0
31,16,0,4,1,0.0,19,0,5,1,3.0,4,8,0.473684211,0.222222222,0.526315789,0
88,14,1,7,1,0.170454545,36,0,21,2,5.230769231,17,21,0.027777778,0.0,0.972222222,1
47,18,0,4,1,0.021276596,33,0,8,1,4.25,6,10,0.151515152,0.2,0.848484848,0
436,11,1,11,0,0.587155963,0,0,288,3,31.15384615,14,288,0.0,0.0,0.0,1
22,13,0,3,1,0.0,72,0,0,0,0.0,2,5,0.444444444,0.21875,0.5555555560000001,0
55,13,0,5,0,0.036363636,1,0,12,1,4.833333333,8,12,0.0,0.0,1.0,0
76,34,0,4,0,0.0,66,0,9,6,7.75,6,19,0.333333333,0.045454545,0.666666667,0
43,25,0,3,1,0.0,204,0,10,10,10.0,3,17,0.142156863,0.0,0.857843137,0
41,19,0,4,0,0.0,20,1,7,2,4.0,5,10,0.0,0.0,1.0,1
44,35,1,3,0,0.113636364,22,0,0,0,0.0,4,18,0.772727273,0.0,0.2272727269999999,1
56,30,0,4,1,0.035714286,103,0,17,17,17.0,5,17,0.067961165,0.285714286,0.932038835,1
21,14,0,2,0,0.238095238,8,0,0,0,0.0,2,5,0.5,0.0,0.5,0
18,9,0,3,0,0.0,65,0,0,0,0.0,1,5,0.123076923,0.5,0.876923077,0
81,14,0,8,0,0.0123456789999999,11,0,7,1,3.833333333,14,7,0.090909091,0.0,0.909090909,1
44,12,0,4,0,0.0,37,0,7,2,3.8,6,7,0.8918918920000001,0.393939394,0.108108108,1
31,22,0,3,1,0.0,37,0,0,0,0.0,2,15,0.4594594589999999,0.058823529,0.540540541,0
29,22,0,2,0,0.0,187,0,0,0,0.0,2,9,0.8983957220000001,0.482142857,0.101604278,0
84,28,0,7,0,0.047619048,24,1,14,6,8.6,7,15,0.708333333,0.0,0.291666667,1
126,61,1,3,0,0.373015873,51,0,32,2,8.666666667000001,12,32,0.411764706,0.095238095,0.588235294,1
66,35,1,6,0,0.212121212,21,0,9,1,4.75,8,18,0.80952381,0.176470588,0.19047619,1
47,22,0,4,1,0.0,0,1,7,3,5.0,5,14,0.0,0.0,0.0,1
42,25,0,3,1,0.0,93,0,8,8,8.0,3,17,0.516129032,0.041666667,0.4838709679999999,0
42,14,0,5,0,0.0,49,0,8,3,5.666666667,4,10,0.489795918,0.041666667,0.510204082,0
56,29,0,4,1,0.053571429,103,0,18,18,18.0,5,18,0.067961165,0.285714286,0.932038835,1
41,32,0,3,0,0.0,1,0,0,0,0.0,3,13,1.0,0.0,0.0,1
22,14,0,2,1,0.0,1905,0,0,0,0.0,2,7,0.038845144,0.0135135139999999,0.961154856,0
46,11,0,5,0,0.043478261,9,0,8,3,6.0,5,8,0.0,0.0,1.0,1
23,14,0,3,0,0.0,54,0,0,0,0.0,1,7,0.111111111,0.5,0.8888888890000001,0
62,20,0,7,1,0.096774194,0,1,7,2,4.833333333,8,9,0.0,0.0,0.0,1
22,14,0,3,1,0.0,11,0,0,0,0.0,2,6,0.454545455,1.0,0.545454545,0
58,21,0,4,1,0.0,91,0,7,6,6.5,7,8,0.2087912089999999,0.1578947369999999,0.791208791,0
213,24,1,5,0,0.356807512,164,2,64,2,15.54545455,12,64,0.6707317070000001,0.5727272729999999,0.329268293,1
37,14,0,4,1,0.0,571,0,5,3,4.333333333,5,6,0.00525394,1.0,0.99474606,0
30,22,0,3,0,0.0,29,0,0,0,0.0,2,9,0.793103448,0.173913043,0.2068965519999999,0
35,11,0,3,0,0.0,25,0,15,15,15.0,2,15,0.48,0.0,0.52,0
49,18,0,4,1,0.0,118,0,11,10,10.5,4,11,0.237288136,0.107142857,0.762711864,0
84,25,0,5,1,0.035714286,38,0,8,1,4.777777778,11,17,0.5,0.1578947369999999,0.5,0
71,35,0,5,0,0.084507042,3,0,8,4,6.0,7,12,0.0,0.0,1.0,1
21,13,0,3,1,0.0,65,0,0,0,0.0,2,5,0.123076923,0.125,0.876923077,0
181,19,1,3,1,0.342541436,31,1,24,2,9.333333333,17,24,0.516129032,0.3125,0.4838709679999999,1
179,6,1,9,1,0.067039106,38,2,16,1,6.0434782610000015,24,16,0.578947368,0.1363636359999999,0.421052632,1
34,14,0,4,0,0.0,184,0,10,10,10.0,3,10,0.168478261,0.0,0.831521739,0
51,33,0,3,0,0.058823529,21,2,7,2,4.5,7,10,0.80952381,0.176470588,0.19047619,1
44,36,0,3,0,0.0,0,0,0,0,0.0,4,8,0.0,0.0,0.0,1
44,13,0,3,0,0.0,109,0,8,5,6.666666667,4,9,0.128440367,0.285714286,0.871559633,0
21,13,0,3,1,0.0,28,0,0,0,0.0,2,6,0.25,0.0,0.75,0
33,25,0,3,1,0.0,88,0,0,0,0.0,2,17,0.147727273,0.307692308,0.852272727,0
229,17,1,4,1,0.213973799,82,0,17,1,6.592592592999999,29,17,0.0,0.0,1.0,1
50,16,0,4,0,0.06,155,1,9,3,5.75,5,12,0.058064516,0.444444444,0.941935484,1
45,14,0,5,1,0.0,112,0,8,3,5.0,7,8,0.321428571,0.5555555560000001,0.6785714290000001,0
32,25,0,2,0,0.09375,123,0,0,0,0.0,2,12,0.731707317,0.311111111,0.268292683,0
27,18,0,3,1,0.0,1289,0,0,0,0.0,3,8,0.002327386,0.0,0.997672614,0
27,18,0,3,1,0.0,31,0,0,0,0.0,2,7,0.419354839,0.076923077,0.580645161,0
30,21,0,3,1,0.0,169,0,0,0,0.0,4,5,0.485207101,0.012195122,0.514792899,0
75,15,1,3,1,0.2666666669999999,0,0,32,3,12.25,6,32,0.0,0.0,0.0,1
23,14,0,3,1,0.0,160,0,0,0,0.0,2,6,0.0875,0.0,0.9125,0
41,16,0,4,0,0.0,427,0,6,4,4.666666667,5,9,0.056206089,0.333333333,0.943793911,0
44,16,0,5,0,0.0,1,2,13,4,8.5,4,13,1.0,0.0,0.0,1
101,18,0,4,0,0.069306931,21,1,39,2,9.714285714,10,39,0.19047619,0.0,0.80952381,1
26,17,0,3,1,0.0,80,0,0,0,0.0,2,6,0.175,0.142857143,0.825,0
64,15,0,5,0,0.03125,113,0,10,2,4.857142857,8,11,0.097345133,0.272727273,0.902654867,0
134,50,1,4,0,0.149253731,4,0,17,2,8.375,13,17,0.0,0.0,1.0,1
64,19,0,5,1,0.09375,173,0,12,2,5.333333333,9,12,0.5780346820000001,0.21,0.421965318,0
50,21,0,5,0,0.06,23,0,8,5,6.333333333,5,12,0.0,0.0,1.0,1
125,50,1,5,0,0.152,51,0,17,2,8.142857142999999,12,17,0.0,0.0,1.0,1
126,61,1,3,0,0.285714286,37,0,32,2,8.666666667000001,12,32,1.0,0.027027027,0.0,1
117,42,1,5,0,0.1623931619999999,51,0,17,2,8.142857142999999,11,17,0.0,0.0,1.0,1
29,20,0,3,1,0.0,71,0,0,0,0.0,2,12,0.507042254,0.3888888889999999,0.492957746,0
46,17,0,4,1,0.0,51,0,11,7,9.0,4,11,0.450980392,0.0,0.5490196079999999,0
45,20,0,5,1,0.0,0,0,5,2,3.5,6,12,0.0,0.0,0.0,1
47,31,1,3,0,0.212765957,21,0,4,2,3.0,6,14,0.80952381,0.176470588,0.19047619,1
32,23,0,3,1,0.0,36,0,0,0,0.0,2,13,0.638888889,0.47826087,0.361111111,0
32,23,0,3,1,0.0,22,0,0,0,0.0,2,13,0.363636364,0.0,0.636363636,0
54,9,0,7,0,0.0,24,0,8,1,3.111111111,10,8,0.0,0.0,1.0,1
24,15,0,3,1,0.0,288,0,0,0,0.0,2,8,0.21875,0.206349206,0.78125,0
55,36,0,3,0,0.054545455,33,1,5,4,4.5,6,13,0.575757576,0.105263158,0.424242424,1
63,55,0,3,0,0.0,52,1,0,0,0.0,2,44,0.0192307689999999,0.0,0.980769231,1
27,14,0,4,0,0.148148148,75,0,4,4,4.0,2,10,0.093333333,0.0,0.906666667,0
92,18,1,8,1,0.22826087,57,3,32,2,10.0,8,32,0.0,0.0,1.0,1
43,17,0,3,0,0.139534884,154,0,13,3,8.0,4,13,0.051948052,0.625,0.948051948,1
23,12,0,3,1,0.0,160,0,3,3,3.0,4,3,0.125,0.35,0.875,0
24,15,0,3,1,0.0,241,0,0,0,0.0,2,8,0.319502075,0.051948052,0.680497925,0
31,23,0,3,1,0.0,86,0,0,0,0.0,2,16,0.651162791,0.1607142859999999,0.348837209,0
121,46,1,4,1,0.223140496,51,0,17,2,8.142857142999999,12,17,0.0,0.0,1.0,1
23,15,0,3,1,0.0,214,0,0,0,0.0,2,7,0.168224299,0.138888889,0.831775701,0
62,18,0,4,1,0.048387097,101,0,10,3,6.2,7,10,0.178217822,0.0,0.821782178,0
83,16,0,5,1,0.012048193,883,0,11,3,6.375,10,11,0.026047565,0.130434783,0.973952435,0
52,16,0,4,0,0.0,820,0,9,2,6.0,6,9,0.052439024,0.2790697669999999,0.947560976,0
112,17,0,10,0,0.0,58,6,8,2,5.285714286,15,12,0.0,0.0,1.0,1
28,19,0,3,1,0.0,270,0,0,0,0.0,2,12,0.074074074,0.05,0.925925926,0
63,20,0,7,1,0.0,86,2,11,2,6.0,7,12,0.5,0.0,0.5,1
54,21,0,6,0,0.0,5,1,9,6,7.333333333,5,10,0.4,0.0,0.6,1
28,19,0,3,0,0.0,2,0,0,0,0.0,2,10,1.0,0.0,0.0,0
163,9,1,7,0,0.251533742,3,2,75,3,19.71428571,8,75,0.333333333,0.0,0.666666667,1
27,16,0,4,1,0.0,614,0,2,2,2.0,3,9,0.011400651,0.142857143,0.988599349,0
52,22,0,3,1,0.0,69,1,7,6,6.666666667,5,14,0.3913043479999999,0.0,0.608695652,0
57,12,0,7,1,0.0,16,0,11,2,5.166666667,8,11,0.0,0.0,1.0,1
28,15,0,3,0,0.107142857,139,0,0,0,0.0,1,12,0.035971223,0.4,0.964028777,0
28,20,0,3,1,0.0,52,0,0,0,0.0,2,11,0.461538462,0.583333333,0.538461538,0
41,17,0,5,0,0.0,4,0,4,2,3.0,5,13,0.0,0.0,1.0,1
35,26,0,3,1,0.0,78,0,0,0,0.0,2,19,0.102564103,0.375,0.897435897,0
27,18,0,3,1,0.0,37,0,0,0,0.0,2,10,0.243243243,0.222222222,0.756756757,0
70,49,1,4,0,0.242857143,0,0,5,2,3.333333333,9,14,0.0,0.0,0.0,1
46,21,0,3,1,0.043478261,190,0,10,6,8.0,4,13,0.3684210529999999,0.0,0.6315789470000001,0
132,16,1,4,0,0.0606060609999999,9,0,43,2,16.83333333,8,43,1.0,0.0,0.0,1
26,18,0,3,1,0.0,71,0,0,0,0.0,2,10,0.169014085,0.0,0.830985915,0
53,17,0,7,0,0.037735849,0,2,7,1,3.5,7,13,0.0,0.0,0.0,1
22,13,0,3,1,0.0,557,0,0,0,0.0,2,6,0.096947935,0.018518519,0.903052065,0
45,22,0,4,0,0.0,66,0,10,4,7.0,3,18,0.151515152,0.0,0.848484848,0
50,21,0,5,1,0.0,37,1,5,2,3.2,7,10,0.162162162,0.0,0.837837838,1
22,13,0,3,1,0.0,71,0,0,0,0.0,2,6,0.253521127,0.0,0.7464788729999999,0
60,24,0,4,0,0.166666667,0,0,13,3,8.666666667000001,5,16,0.0,0.0,0.0,1
69,25,0,7,0,0.0,6,0,7,3,5.166666667,7,21,0.0,0.0,1.0,1
81,49,1,4,0,0.209876543,18,0,8,2,4.75,10,14,0.444444444,0.625,0.5555555560000001,1
63,14,0,6,0,0.015873016,7,1,9,3,4.714285714,8,10,0.142857143,1.0,0.857142857,1
28,19,0,3,1,0.0,18,0,0,0,0.0,2,11,0.222222222,0.5,0.7777777779999999,0
204,15,1,6,0,0.387254902,6,2,64,2,14.08333333,14,64,0.166666667,0.0,0.833333333,1
28,19,0,3,1,0.0,240,0,0,0,0.0,4,4,0.495833333,0.226890756,0.504166667,0
40,16,0,3,1,0.0,55,0,15,15,15.0,3,15,0.436363636,0.0,0.563636364,0
34,25,0,3,1,0.0,100,0,0,0,0.0,2,17,0.05,0.2,0.95,0
78,10,0,6,0,0.0,8,0,11,3,5.777777778,10,11,0.0,0.0,1.0,1
69,27,1,4,1,0.3768115939999999,88,0,32,32,32.0,3,32,0.102272727,0.5555555560000001,0.897727273,1
28,20,0,3,1,0.0,5,0,0,0,0.0,2,12,0.2,0.0,0.8,0
31,22,0,3,1,0.0,165,0,0,0,0.0,3,10,0.163636364,0.0,0.836363636,0
324,33,1,7,0,0.271604938,19,0,43,1,8.689655172,32,43,0.263157895,0.0,0.736842105,1
84,27,0,5,0,0.107142857,39,0,6,2,4.0,13,12,0.871794872,0.352941176,0.128205128,0
34,15,0,4,1,0.0,65,0,4,1,2.666666667,5,7,0.123076923,0.75,0.876923077,0
55,16,0,4,1,0.0,102,0,29,29,29.0,3,29,0.6176470589999999,0.0,0.382352941,0
48,16,0,4,0,0.0,193,0,10,4,7.0,5,10,0.093264249,0.666666667,0.906735751,0
72,23,0,5,1,0.027777778,0,2,7,2,5.0,9,15,0.0,0.0,0.0,0
90,26,0,7,0,0.022222222,38,0,12,6,8.333333332999999,8,12,0.052631579,1.0,0.947368421,1
52,15,0,6,0,0.0192307689999999,0,0,6,3,4.8,6,11,0.0,0.0,0.0,1
76,20,0,7,0,0.0,12,1,5,2,3.8,11,16,0.083333333,0.0,0.916666667,1
1641,22,1,33,1,0.162705667,13,2,106,1,23.37878788,68,106,0.153846154,0.5,0.846153846,1
42,8,0,6,0,0.0,756,0,6,3,4.4,6,6,0.0,0.0,1.0,0
126,50,1,5,0,0.166666667,51,0,17,2,8.142857142999999,12,17,0.0,0.0,1.0,1
127,50,1,5,0,0.133858268,51,0,17,2,7.375,13,17,0.0,0.0,1.0,1
69,19,0,5,1,0.028985507,100,0,8,2,5.833333333,8,11,0.47,0.063829787,0.53,0
48,12,0,5,0,0.0,13,0,13,3,6.0,5,13,0.846153846,0.0,0.153846154,1
128,50,1,5,0,0.0859375,51,0,17,2,7.375,13,17,0.0,0.0,1.0,1
49,16,0,4,0,0.0,533,0,12,4,7.333333333,5,12,0.056285178,0.233333333,0.943714822,0
87,27,1,7,0,0.16091954,63,3,20,2,6.571428571,9,20,0.857142857,0.944444444,0.142857143,1
44,17,0,6,1,0.113636364,46,0,6,5,5.333333333,5,9,0.02173913,0.0,0.97826087,0
56,16,1,4,1,0.25,0,0,14,3,7.25,7,14,0.0,0.0,0.0,1
82,16,0,6,1,0.0,143,0,13,2,7.428571429,9,13,0.104895105,0.0,0.895104895,0
68,18,0,5,1,0.0,109,0,7,3,5.0,9,8,0.201834862,0.0,0.798165138,0
69,15,0,7,0,0.0,0,3,15,2,8.0,6,15,0.0,0.0,0.0,1
64,29,0,3,1,0.0,88,0,10,4,6.0,8,10,0.045454545,0.5,0.954545455,0
82,16,0,6,0,0.06097561,1,1,22,1,7.285714286,9,22,1.0,0.0,0.0,1
53,22,0,4,1,0.0,53,0,7,1,3.6,7,14,0.339622642,0.0,0.660377358,0
40,20,0,3,1,0.0,76,0,7,3,5.0,4,12,0.105263158,0.0,0.894736842,0
74,18,0,6,1,0.0,53,3,16,2,7.166666667,9,16,0.301886792,0.1875,0.698113208,1
82,34,0,4,0,0.0,136,0,13,5,9.25,6,19,0.360294118,0.020408163,0.639705882,0
43,34,0,3,0,0.046511628,115,0,0,0,0.0,2,20,0.443478261,0.078431373,0.556521739,0
28,21,0,2,0,0.0,128,0,0,0,0.0,3,6,0.2421875,1.419354839,0.7578125,0
82,23,0,3,0,0.06097561,62,0,8,3,5.5,10,13,0.258064516,0.4375,0.7419354840000001,0
43,16,0,5,1,0.0,24,0,8,3,5.0,5,8,0.375,0.333333333,0.625,0
26,18,0,3,1,0.0,165,0,0,0,0.0,2,10,0.163636364,0.2592592589999999,0.836363636,0
71,20,0,7,0,0.0,6,1,8,3,5.285714286,9,8,0.5,0.0,0.5,1
68,13,0,4,0,0.0,22,0,7,3,5.0,9,10,0.409090909,0.0,0.590909091,1
75,66,1,3,0,0.546666667,0,0,0,0,0.0,6,36,0.0,0.0,0.0,1
45,19,0,4,1,0.0,81,0,7,4,5.333333333,5,11,0.0123456789999999,0.0,0.987654321,0
79,23,0,7,1,0.0506329109999999,28,0,12,1,4.222222222,12,12,0.071428571,0.0,0.928571429,0
126,50,1,4,0,0.119047619,51,0,17,2,7.375,13,17,0.0,0.0,1.0,1
40,17,0,4,0,0.0,94,0,7,7,7.0,5,7,0.053191489,0.8,0.946808511,0
57,21,0,5,0,0.052631579,42,1,10,4,6.25,6,10,0.095238095,0.75,0.904761905,0
80,13,0,6,0,0.0,36,0,10,3,6.25,9,10,0.7777777779999999,0.142857143,0.222222222,1
51,15,0,9,0,0.0,28,4,5,2,3.0,8,12,0.0,0.0,1.0,1
44,35,0,3,0,0.0,6,0,0,0,0.0,2,22,1.0,0.666666667,0.0,0
40,21,0,4,1,0.0,14,0,10,10,10.0,3,13,0.357142857,0.8,0.642857143,0
30,16,0,4,1,0.0,14,0,4,4,4.0,3,8,0.571428571,0.0,0.428571429,0
46,31,0,3,1,0.0,0,0,6,6,6.0,3,23,0.0,0.0,0.0,1
89,17,0,6,1,0.011235955,0,0,14,1,8.285714286000001,9,14,0.0,0.0,0.0,0
31,22,0,3,0,0.0,48,0,0,0,0.0,1,19,0.1875,0.222222222,0.8125,0
55,25,0,5,1,0.0,147,0,5,2,4.25,6,17,0.088435374,0.0,0.911564626,0
51,27,0,4,1,0.0,0,1,5,2,3.25,8,6,0.0,0.0,0.0,1
61,16,0,5,1,0.0,112,0,9,3,6.4,7,9,0.107142857,0.0,0.892857143,0
45,30,0,3,0,0.066666667,14,0,3,2,2.5,4,13,0.928571429,0.076923077,0.071428571,1
24,15,0,3,1,0.0,23,0,0,0,0.0,2,7,0.347826087,0.25,0.6521739129999999,0
23,15,0,3,1,0.0,20,0,0,0,0.0,2,7,0.35,0.0,0.65,0
66,17,0,5,1,0.106060606,144,0,10,2,5.0,9,10,0.5555555560000001,0.5375,0.444444444,0
47,13,0,5,1,0.0,182,0,8,1,4.2,7,8,0.642857143,0.017094017,0.357142857,0
87,13,0,7,0,0.022988506,107,0,10,3,6.444444444,10,10,0.2429906539999999,1.0,0.7570093459999999,1
66,23,0,7,0,0.0,1,1,10,3,6.2,6,20,0.0,0.0,1.0,1
83,18,0,5,0,0.0,175,0,9,2,4.181818182,13,9,0.165714286,0.068965517,0.8342857140000001,0
96,27,0,8,0,0.010416667,16,4,12,2,6.625,11,12,0.5625,0.222222222,0.4375,1
69,29,0,4,0,0.072463768,86,0,25,6,15.5,6,25,0.244186047,0.142857143,0.755813953,1
24,16,0,3,1,0.0,33,0,0,0,0.0,2,8,0.181818182,0.333333333,0.818181818,0
44,16,0,4,0,0.0,1,2,14,4,9.0,4,14,1.0,0.0,0.0,1
29,20,0,3,1,0.0,74,0,0,0,0.0,2,9,0.108108108,0.25,0.8918918920000001,0
48,17,0,3,0,0.0,50,0,7,2,5.0,6,8,0.12,0.5,0.88,0
24,17,0,2,0,0.0,113,0,0,0,0.0,1,14,0.03539823,0.0,0.96460177,0
77,23,1,5,0,0.2467532469999999,30,0,32,2,14.66666667,4,32,0.033333333,0.0,0.966666667,1
126,50,1,5,0,0.222222222,51,0,17,2,8.142857142999999,12,17,0.0,0.0,1.0,1
37,22,0,4,1,0.0,1,0,6,6,6.0,3,14,0.0,0.0,1.0,0
527,17,0,4,0,0.083491461,3,2,492,8,250.0,4,492,0.0,0.0,1.0,1
19,11,0,3,1,0.0,55,0,0,0,0.0,2,3,0.090909091,0.4,0.909090909,0
57,40,0,3,0,0.0350877189999999,4,0,5,3,4.0,5,17,0.0,0.0,1.0,1
27,18,0,3,1,0.0,101,0,0,0,0.0,2,8,0.188118812,0.210526316,0.811881188,0
24,16,0,3,1,0.0,604,0,0,0,0.0,2,8,0.013245033,0.0,0.986754967,0
22,13,0,3,1,0.0,38,0,0,0,0.0,2,5,0.236842105,0.222222222,0.763157895,0
80,20,1,6,1,0.1125,202,0,9,2,4.888888889,11,12,0.252475248,0.294117647,0.747524752,0
39,16,0,4,0,0.0,292,0,9,4,6.5,4,9,0.366438356,0.14953271,0.633561644,0
22,13,0,3,0,0.0,21,0,0,0,0.0,2,5,0.571428571,0.0,0.428571429,0
122,68,0,4,0,0.295081967,4,0,5,1,3.181818182,23,18,0.0,0.0,1.0,1
43,18,0,4,1,0.0,162,0,6,3,4.666666667,5,10,0.074074074,0.166666667,0.925925926,0
56,14,0,7,1,0.035714286,24,3,8,2,4.0,9,8,0.0,0.0,1.0,1
75,23,0,4,0,0.013333333,16,0,7,2,4.625,10,13,0.125,0.0,0.875,1
38,16,0,4,0,0.0,385,0,4,3,3.666666667,5,9,0.062337662,0.291666667,0.937662338,0
24,16,0,3,1,0.0,98,0,0,0,0.0,2,9,0.06122449,0.166666667,0.93877551,0
20,11,0,3,1,0.05,6,0,0,0,0.0,3,3,0.666666667,0.0,0.333333333,0
55,30,0,4,0,0.0,79,0,10,6,8.0,4,15,0.405063291,0.03125,0.594936709,0
51,27,0,3,1,0.0,44,0,6,4,4.666666667,7,7,0.113636364,0.2,0.8863636359999999,0
53,20,0,6,1,0.0,119,0,7,2,4.0,7,12,0.042016807,0.0,0.957983193,0
68,42,1,4,0,0.132352941,51,0,15,2,8.5,6,15,0.0,0.0,1.0,1
24,15,0,3,1,0.0,141,0,0,0,0.0,2,7,0.1205673759999999,0.117647059,0.8794326240000001,0
72,14,0,5,1,0.0,0,0,11,3,6.285714286,9,11,0.0,0.0,0.0,0
113,15,0,7,0,0.061946903,30,1,41,1,9.0,11,41,0.666666667,0.0,0.333333333,1
67,23,0,5,0,0.149253731,0,0,7,3,5.166666667,8,9,0.0,0.0,0.0,0
44,11,0,4,0,0.0,217,0,16,7,11.5,3,16,0.0,0.0,1.0,0
25,16,0,3,1,0.0,1,0,0,0,0.0,3,5,1.0,0.0,0.0,0
61,27,0,6,1,0.0491803279999999,4,0,7,3,4.4,7,17,0.0,0.0,1.0,1
148,16,1,11,1,0.222972973,4,1,43,1,7.066666667000001,17,43,1.0,0.0,0.0,1
37,28,0,3,1,0.0,13,0,0,0,0.0,2,20,0.307692308,0.0,0.692307692,0
36,17,0,4,1,0.0,62,0,9,9,9.0,3,9,0.0,0.0,1.0,0
55,29,0,4,0,0.018181818,21,3,7,2,3.75,8,12,0.80952381,0.176470588,0.19047619,1
40,32,0,3,0,0.025,1,0,0,0,0.0,2,16,1.0,0.0,0.0,1
56,24,0,3,0,0.089285714,1,0,9,3,5.25,6,18,0.0,0.0,1.0,1
94,21,0,9,1,0.0,587,3,10,3,5.4,12,13,0.030664395,0.111111111,0.969335605,1
48,39,0,3,0,0.0,41,1,0,0,0.0,2,28,0.024390244,0.0,0.975609756,1
58,24,0,5,0,0.086206897,1,0,9,3,5.25,6,18,0.0,0.0,1.0,1
41,21,0,4,0,0.0,11,0,6,5,5.5,4,10,0.0,0.0,1.0,1
51,35,1,3,0,0.2745098039999999,21,0,4,3,3.5,6,18,0.80952381,0.176470588,0.19047619,1
73,22,0,6,1,0.0,33,2,9,2,6.333333333,10,9,0.757575758,0.0,0.2424242419999999,1
40,23,0,3,1,0.0,42,0,8,8,8.0,3,15,0.6190476189999999,0.076923077,0.380952381,0
18,11,0,2,0,0.0,174,0,0,0,0.0,1,4,0.0172413789999999,0.0,0.982758621,0
41,24,0,3,0,0.048780488,21,0,9,9,9.0,5,9,0.80952381,0.176470588,0.19047619,1
46,11,0,3,1,0.0,46,0,12,6,8.0,5,12,0.565217391,0.076923077,0.434782609,0
115,21,0,9,1,0.0,6,5,13,2,5.692307692000001,15,14,0.666666667,0.0,0.333333333,1
56,26,0,4,0,0.0,2,0,8,5,6.333333333,5,10,0.5,1.0,0.5,0
67,14,1,6,1,0.268656716,48,0,32,5,14.0,5,32,0.0,0.0,1.0,1
43,15,0,3,1,0.023255814,42,1,11,1,5.666666667,5,11,0.404761905,0.0,0.595238095,0
46,16,0,4,0,0.0,200,0,8,4,6.333333333,5,9,0.04,0.5,0.96,0
139,27,0,7,0,0.071942446,7,0,25,1,6.846153846,16,25,1.0,0.0,0.0,1
43,15,0,6,1,0.0,28,0,6,5,5.666666667,5,7,0.0,0.0,1.0,1
25,18,0,2,0,0.0,116,0,0,0,0.0,1,11,0.086206897,0.0,0.913793103,0
28,19,0,3,1,0.0,81,0,0,0,0.0,2,11,0.086419753,0.285714286,0.913580247,0
45,26,0,3,0,0.088888889,0,0,10,10,10.0,3,17,0.0,0.0,0.0,1
27,18,0,3,1,0.0,98,0,0,0,0.0,2,10,0.346938776,0.470588235,0.653061224,0
59,10,0,5,0,0.0,0,2,12,2,7.2,6,12,0.0,0.0,0.0,1
83,19,0,9,0,0.0481927709999999,121,1,10,2,6.857142857,8,15,0.4049586779999999,0.081632653,0.595041322,1
45,8,0,5,0,0.0,0,1,10,2,4.8,6,10,0.0,0.0,0.0,1
69,14,0,7,0,0.0,34,0,10,5,8.6,7,10,0.0,0.0,1.0,1
149,32,0,3,0,0.120805369,19,0,67,4,20.6,9,67,0.3684210529999999,0.0,0.6315789470000001,1
30,22,0,3,1,0.0,51,0,0,0,0.0,2,14,0.1372549019999999,0.7142857140000001,0.862745098,0
